,telework_score,percent_freq_or_always_mask_use,percent_republican_2016_pres,population_total,percent_uninsured,percent_below_poverty_line,percent_households_more_people_than_rooms,percent_racial_minority,percent_without_high_school_diploma,percent_over_65,population_density,distance_traveled_from_home_percent_increase_jan_to_april,median_home_dwell_time_percent_increase_jan_to_april,median_non_home_dwell_time_percent_increase_jan_to_april,median_percentage_time_home_percent_increase_jan_to_april,percentage_completely_home_percent_increase_jan_to_april,start_date,end_date,num_days,starting_cases_100k,ending_cases_100k,net_cases,avg_new_cases
36091,0.3670425337770045,0.907,0.478333654705769,227377,3.5,6.2,0.9,9.4,5.9,17.0,280.71396231418686,-43.680589739587695,3.2410192037797416,-966.5448343079919,19.131553330552094,35.021328913206375,2020-04-19,2020-06-06,48,109.85,219.25,109.4,2.279166666666667
36093,0.3506578273038768,0.9009999999999999,0.4303359096313912,154883,4.8,11.4,1.1,26.6,9.7,16.5,757.0796461552573,-28.568558301603126,2.4837409727486643,-794.8873702860036,18.296760710553816,25.101633994881354,2020-04-19,2020-06-06,48,173.06,458.48,285.42,5.94625
36095,0.3047544470270281,0.933,0.6285409252669039,31364,4.2,13.2,1.0,6.6,10.4,20.3,50.43914342327108,-42.18188493501886,-56.90805291088557,-170.39687082617826,7.45758073344282,-3.5946394215045787,2020-04-19,2020-05-30,41,64.06,160.14,96.07999999999998,2.343414634146341
36097,0.28032384195208765,0.909,0.5756953944368445,17992,5.6,13.9,2.2,4.8,10.7,20.0,54.79631831589785,-40.35321111250562,-25.4391825019794,-167.58196039274412,0.3418169837739973,-0.29337121040884434,2020-04-19,2020-05-30,41,33.48,61.38,27.900000000000006,0.6804878048780489
36099,0.29892965010266725,0.946,0.5175965665236052,34612,9.6,12.4,0.9,10.8,14.6,18.3,106.92308858881373,-22.313970777483373,-17.917502478614733,-251.52896486229812,14.619422572178474,20.095317035015274,2020-04-19,2020-05-30,41,52.34,168.65,116.31,2.836829268292683
36101,0.2803634791881881,0.875,0.6388029141469453,96927,5.8,14.0,1.0,6.3,10.0,18.5,69.70416450715562,-33.69751226684596,1.3704035634505485,-396.8205128205129,16.40925945926486,23.984562099033322,2020-04-19,2020-05-30,41,173.2,249.94,76.74000000000001,1.871707317073171
36103,0.34122661285962835,0.888,0.5145951436615418,1487901,5.4,7.1,2.6,31.9,9.6,16.1,1631.8696958949188,-29.99844987458076,17.109755211738204,-2081.2041116005867,21.78865145727953,49.6656208038373,2020-04-19,2020-06-13,55,1812.06,2737.17,925.1100000000001,16.82018181818182
36105,0.26899749552659,0.902,0.5318310799532632,75211,6.1,14.7,2.5,28.1,13.8,18.0,77.68633805345533,-27.99451217627182,-4.988430340478539,-344.25264012997565,14.505070188733717,13.594154684685426,2020-04-19,2020-06-13,55,714.89,1903.72,1188.83,21.615090909090906
36107,0.3156643986068334,0.953,0.5946454997981973,49045,4.4,10.5,1.3,4.9,9.2,19.2,94.57008567472452,-21.9017094017094,-4.205694102954381,-356.20403321470945,15.30412034009156,18.14625621559884,2020-04-19,2020-05-30,41,71.89,262.91,191.02000000000004,4.6590243902439035
36109,0.34230787209060465,0.931,0.24300576409391256,102962,3.7,19.6,1.5,22.6,5.8,13.2,216.926071643031,-24.618577415173345,12.127947076531381,-639.0039447731754,22.720850552788683,28.38699600287874,2020-04-19,2020-05-30,41,113.99,156.86,42.87000000000002,1.0456097560975615
36111,0.3245498662624358,0.918,0.41799520619507097,179303,5.9,13.9,1.8,20.5,9.5,18.6,159.48882468539782,-45.075061146256466,-0.8926593718158727,-429.43231441048033,16.59130871640292,22.32389925683681,2020-04-19,2020-06-13,55,477.99,973.33,495.34000000000003,9.006181818181819
36113,0.3084649532101882,0.853,0.5014964340295466,64480,5.0,10.5,1.2,6.0,8.3,20.9,74.35041020950094,-42.34092168893475,-19.47382796980532,-254.88079172289696,12.29704451926676,20.553477692873386,2020-04-19,2020-06-06,48,149.36,399.84,250.47999999999996,5.218333333333333
36115,0.27885824371543505,0.8109999999999999,0.5548760600130463,61828,6.4,12.0,1.8,7.5,12.3,18.3,74.3869737436451,-48.507635651927636,-3.5059192084163,-265.736885928393,13.939968052305046,19.733337019603567,2020-04-19,2020-06-06,48,102.25,389.51,287.26,5.984583333333333
36117,0.2962244440838199,0.9209999999999999,0.5891097840602716,90856,5.0,11.3,1.3,9.9,10.6,17.7,150.4664185221225,-27.566818851952267,-12.349291878277375,-363.7970791698694,15.404537827387482,21.055453001964832,2020-04-19,2020-05-30,41,55.24,124.84,69.6,1.697560975609756
36119,0.37384077243897307,0.913,0.3119848807217316,968815,6.8,9.2,4.1,46.0,12.2,16.4,2250.0869368873223,-62.96721951805778,14.104208802850803,-3790.3127383676574,22.629059829059837,47.07680629241172,2020-04-19,2020-06-13,55,2456.73,3535.18,1078.4499999999998,19.608181818181816
36121,0.2776075643983503,0.968,0.7192739044976297,40565,4.2,10.9,1.0,10.1,10.4,16.6,68.43523663982857,-36.469818331381404,-20.885167898588875,-155.37980589772303,7.11486224291811,6.734665212103215,2020-04-19,2020-05-30,41,89.32,208.41,119.09,2.9046341463414636
36123,0.2662417007215911,0.971,0.5622888933041923,25009,18.8,11.4,2.1,5.3,13.8,19.5,73.95991980433244,-45.501400082808466,-6.296214719486456,-384.7069597069597,17.068878833584723,12.764286640530445,2020-04-19,2020-05-30,41,35.98,155.93,119.95000000000002,2.9256097560975616
41001,0.2841881217762789,0.581,0.7082811254129172,15984,8.2,15.7,2.8,9.2,10.4,25.5,5.209967739745465,-17.538844431070522,-33.97523168051973,-42.57344493681272,-1.070371213846515,-4.539719614598906,2020-11-22,2020-12-19,27,1604.34,2459.58,855.24,31.675555555555555
41003,0.33930900662213737,0.9259999999999999,0.2757779008471273,89780,5.6,19.4,2.0,19.4,4.6,15.1,132.9716700201708,22.33835577941591,-5.319904448318169,-391.24531835205977,14.707785205952115,19.0440127938576,2020-11-22,2020-12-19,27,778.21,1327.01,548.8,20.325925925925926
41005,0.3605229908326345,0.889,0.4129714678166129,405788,5.6,8.5,2.5,17.7,6.7,17.0,216.920336995185,-31.548765272838985,4.573910821515269,-660.9820485744457,17.06975113915177,32.97637030564122,2020-07-26,2020-12-19,146,310.87,2177.54,1866.67,12.78541095890411
41007,0.2921575615673139,0.87,0.413852725793328,38562,8.7,10.5,2.3,14.3,8.4,20.8,46.56444223874765,-15.95697587898993,2.870168622406572,-287.68564356435644,14.327293895073867,22.129124479509137,2020-11-22,2020-12-19,27,851.62,1242.9,391.2800000000001,14.491851851851855
41009,0.2885274722281548,0.778,0.4965436922383349,50851,5.9,12.1,1.6,11.2,9.6,17.9,77.26776824517805,-41.49180241348375,-1.8212349905339844,-326.67483660130716,13.790947736934204,23.725747817545518,2020-11-22,2020-12-19,27,821.41,1420.92,599.5100000000001,22.20407407407408
41011,0.2690742492078592,0.6759999999999999,0.5705298118992111,63308,7.8,17.1,2.8,14.6,11.2,25.0,39.665781518290245,5.6238588030951515,1.1912649067373349,-148.2017861453053,8.684792692499816,11.340279087672375,2020-11-22,2020-12-19,27,601.39,1017.49,416.1,15.411111111111111
41013,0.2719147798387711,0.879,0.6992277357870522,22337,7.8,14.6,4.0,11.7,12.4,24.6,7.498420401194656,-19.4159770012341,-9.008258422860488,-122.75238771805195,10.380396121157665,14.977206064303768,2020-11-22,2020-12-19,27,825.69,1686.15,860.46,31.86888888888889
41015,0.2874363278270425,0.8170000000000001,0.5718816905875823,22507,6.6,14.5,0.9,13.5,10.9,33.1,13.821706350230592,-5.51130485058731,-20.968110641216146,-42.1233749681366,0.2587223680706049,-0.6133470690964907,2020-11-22,2020-12-19,27,463.58,1064.02,600.44,22.23851851851852
41017,0.3408156517846345,0.916,0.4636098907231349,180640,8.6,10.8,2.4,12.5,6.5,19.1,59.86218947206671,-6.4515627308712125,-0.6254765435822649,-359.49177877429,14.906988436400207,28.52566122386342,2020-11-22,2020-12-19,27,1026.03,1882.41,856.3800000000001,31.717777777777783
